datetime,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,passenger_count,trip_time_in_secs,trip_distance,longitude,latitude,is_pickup
2013-01-05 20:16:25,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,372,1.6,-73.954498,40.765827,1
2013-01-05 20:22:38,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,372,1.6,-73.95219399999998,40.784039,0
2013-01-05 20:39:04,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1063,5.3,-73.974236,40.75721,1
2013-01-05 20:56:48,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1063,5.3,-74.006638,40.71154,0
2013-01-05 20:57:52,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,368,1.3,-74.00729399999999,40.711899,1
2013-01-05 21:04:01,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,368,1.3,-73.99029499999997,40.718189,0
2013-01-05 21:07:06,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,542,0.9,-73.99025,40.71933,1
2013-01-05 21:16:09,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,542,0.9,-74.00254100000002,40.72493,0
2013-01-05 21:17:53,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,963,2.2,-74.002296,40.72477,1
2013-01-05 21:33:57,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,963,2.2,-74.002213,40.734623,0
2013-01-05 21:56:02,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,288,0.5,-73.991592,40.719753,1
2013-01-05 22:00:51,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,288,0.5,-73.98954,40.725513,0
2013-01-05 22:04:17,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1120,4.8,-73.99176800000002,40.719521,1
2013-01-05 22:22:58,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1120,4.8,-73.91597,40.68203,0
2013-01-05 22:57:51,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,336,1.9,-73.871071,40.773869,1
2013-01-05 23:03:28,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,336,1.9,-73.88515500000003,40.75407,0
2013-01-05 23:15:18,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,953,6.3,-73.870972,40.773735,1
2013-01-05 23:31:12,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,953,6.3,-73.965317,40.762623,0
2013-01-05 23:38:21,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1755,3.9,-73.966911,40.757324,1
2013-01-06 00:07:36,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1755,3.9,-73.99237099999998,40.717648,0
2013-01-06 00:10:06,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,425,0.6,-73.990303,40.718933,1
2013-01-06 00:17:11,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,425,0.6,-73.997505,40.720844,0
2013-01-06 00:19:47,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,722,0.8,-73.997414,40.721424,1
2013-01-06 00:31:50,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,722,0.8,-73.98597,40.72258400000001,0
2013-01-06 00:34:42,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1180,6.3,-73.984413,40.724781,1
2013-01-06 00:54:22,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1180,6.3,-73.98722099999998,40.672348,0
2013-01-06 01:26:03,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,466,1.2,-73.99865,40.729713,1
2013-01-06 01:33:50,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,466,1.2,-73.987251,40.736652,0
2013-01-06 01:35:00,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,3,359,0.9,-73.987228,40.736614,1
2013-01-06 01:40:59,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,3,359,0.9,-73.985809,40.726822,0
2013-01-06 01:42:39,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1081,6.2,-73.985733,40.726765,1
2013-01-06 02:00:40,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1081,6.2,-73.909485,40.758373,0
2013-01-06 02:30:32,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,3,633,2.3,-73.988518,40.7188,1
2013-01-06 02:41:05,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,3,633,2.3,-73.976212,40.748535,0
2013-01-06 02:55:45,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,478,1.4,-73.988976,40.727135,1
2013-01-06 03:03:44,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,478,1.4,-73.976196,40.740936,0
2013-01-06 03:08:31,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,4,1037,9.8,-73.978218,40.745514,1
2013-01-06 03:25:48,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,4,1037,9.8,-73.92712399999998,40.86545200000001,0
2013-01-06 03:44:18,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,256,1.7,-73.950722,40.779266,1
2013-01-06 03:48:34,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,256,1.7,-73.964485,40.756474,0
2013-01-06 03:55:10,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,4,246,1.7,-73.96721600000002,40.757854,1
2013-01-06 03:59:16,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,4,246,1.7,-73.980949,40.733929,0
2013-01-06 04:04:49,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,846,4.5,-73.978409,40.745136,1
2013-01-06 04:18:55,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,846,4.5,-73.954689,40.736641,0
2013-01-08 18:20:09,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,946,6.7,-73.885231,40.772957,1
2013-01-08 18:35:56,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,946,6.7,-73.947731,40.78463,0
2013-01-08 18:52:33,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,393,1.5,-73.969376,40.76104,1
2013-01-08 18:59:06,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,393,1.5,-73.977455,40.74284,0
2013-01-08 19:00:07,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1421,3.8,-73.977463,40.74247,1
2013-01-08 19:23:48,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1421,3.8,-73.98234599999998,40.778095,0
2013-01-08 19:25:55,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,319,1.2,-73.986275,40.777077,1
2013-01-08 19:31:15,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,319,1.2,-73.995163,40.761135,0
2013-01-08 19:46:48,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,934,4.1,-73.985954,40.75919,1
2013-01-08 20:02:23,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,934,4.1,-73.960205,40.806454,0
2013-01-08 20:21:00,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,510,2.0,-73.971474,40.759949,1
2013-01-08 20:29:30,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,510,2.0,-73.970467,40.783958,0
2013-01-08 21:30:56,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1174,8.6,-73.885277,40.773121,1
2013-01-08 21:50:30,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1174,8.6,-73.985382,40.759987,0
2013-01-08 21:55:28,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,495,1.0,-73.986877,40.760689,1
2013-01-08 22:03:44,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,495,1.0,-73.993301,40.752342,0
2013-01-08 22:12:23,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,361,1.3,-73.97919499999998,40.762512,1
2013-01-08 22:18:25,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,361,1.3,-73.977432,40.748745,0
2013-01-08 22:19:35,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,474,2.3,-73.977264,40.748638,1
2013-01-08 22:27:30,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,474,2.3,-73.950836,40.77092,0
2013-01-08 22:36:29,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,207,0.8,-73.962402,40.763706,1
2013-01-08 22:39:57,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,207,0.8,-73.97287,40.755844,0
2013-01-08 22:52:39,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,438,1.0,-73.974373,40.757378,1
2013-01-08 22:59:58,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,438,1.0,-73.991028,40.765156,0
2013-01-08 23:18:04,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,575,3.0,-73.988091,40.737629,1
2013-01-08 23:27:39,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,575,3.0,-73.95513199999998,40.768944,0
2013-01-08 23:28:47,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1067,1.8,-73.955269,40.769035,1
2013-01-08 23:46:35,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1067,1.8,-73.960213,40.766987,0
2013-01-09 00:28:24,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,532,2.1,-73.993874,40.724716,1
2013-01-09 00:37:17,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,532,2.1,-74.01602199999998,40.714985,0
2013-01-09 00:58:49,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,4,198,0.3,-73.996353,40.723759,1
2013-01-09 01:02:07,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,4,198,0.3,-74.000359,40.727264,0
2013-01-09 01:44:22,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,542,3.8,-73.987625,40.721348,1
2013-01-09 01:53:24,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,542,3.8,-74.015923,40.709778,0
2013-01-09 02:04:02,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,607,3.1,-74.003723,40.722355,1
2013-01-09 02:14:10,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,607,3.1,-73.948036,40.709812,0
2013-01-09 02:17:02,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,140,0.5,-73.949074,40.711212,1
2013-01-09 02:19:22,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,140,0.5,-73.955421,40.714169,0
2013-01-09 02:47:54,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1170,6.2,-73.960983,40.716087,1
2013-01-09 03:07:25,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1170,6.2,-73.979652,40.765667,0
2013-01-09 03:08:20,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,593,2.9,-73.979691,40.765587,1
2013-01-09 03:18:13,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,593,2.9,-73.95211,40.787247,0
2013-01-09 18:25:21,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1271,9.5,-73.885223,40.772991,1
2013-01-09 18:46:33,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1271,9.5,-73.972397,40.756008,0
2013-01-09 18:51:52,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,874,2.0,-73.977295,40.75032,1
2013-01-09 19:06:26,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,874,2.0,-74.00386,40.750877,0
2013-01-09 19:07:36,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,299,1.3,-74.00499,40.751534,1
2013-01-09 19:12:35,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,299,1.3,-73.994484,40.767471,0
2013-01-09 19:23:44,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,217,0.5,-73.99297299999998,40.752316,1
2013-01-09 19:27:22,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,217,0.5,-73.99834399999997,40.756912,0
2013-01-09 19:44:27,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,587,2.3,-73.972702,40.764214,1
2013-01-09 19:54:14,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,587,2.3,-73.947563,40.782833,0
2013-01-09 20:22:11,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1012,8.7,-73.885323,40.773178,1
2013-01-09 20:39:03,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1012,8.7,-73.99166899999999,40.72225200000001,0
2013-01-09 21:32:56,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,602,5.6,-73.88535300000002,40.773121,1
2013-01-09 21:42:58,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,602,5.6,-73.845093,40.724018,0
2013-01-09 22:04:16,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1152,10.2,-73.862762,40.768864,1
2013-01-09 22:23:29,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1152,10.2,-73.9953,40.718746,0
2013-01-09 22:29:40,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,389,2.1,-73.988365,40.718536,1
2013-01-09 22:36:10,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,389,2.1,-73.96145600000001,40.716389,0
2013-01-10 00:03:30,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,909,9.8,-73.865967,40.770924,1
2013-01-10 00:18:40,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,909,9.8,-73.97963,40.725273,0
2013-01-10 00:26:43,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1018,3.0,-73.98439,40.724937,1
2013-01-10 00:43:42,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,1018,3.0,-74.016266,40.706734,0
2013-01-10 00:48:00,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,712,2.3,-74.013756,40.709217,1
2013-01-10 00:59:53,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,712,2.3,-73.987953,40.728767,0
2013-01-10 01:02:13,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,399,0.9,-73.983711,40.726948,1
2013-01-10 01:08:53,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,399,0.9,-73.990654,40.715618,0
2013-01-10 01:30:31,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,223,0.4,-73.98824300000003,40.719555,1
2013-01-10 01:34:15,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,223,0.4,-73.995979,40.720249,0
2013-01-10 01:36:51,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,588,3.4,-73.997314,40.72147,1
2013-01-10 01:46:39,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,588,3.4,-73.95034,40.693733,0
2013-01-10 02:14:50,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,967,6.1,-73.98838,40.718761,1
2013-01-10 02:30:58,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,967,6.1,-74.00054899999998,40.647652,0
2013-01-10 03:12:43,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,5,N,1,2230,6.1,-73.969849,40.756298,1
2013-01-10 03:49:54,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,5,N,1,2230,6.1,-73.694122,40.977047,0
2013-01-10 18:27:45,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,2100,8.6,-73.885323,40.773102,1
2013-01-10 19:02:45,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,2100,8.6,-73.98613,40.759998,0
2013-01-10 19:07:08,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,126,0.5,-73.986687,40.761665,1
2013-01-10 19:09:15,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,126,0.5,-73.982132,40.767338,0
2013-01-10 19:13:39,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,89,0.1,-73.973946,40.76405,1
2013-01-10 19:15:09,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,89,0.1,-73.97094,40.764183,0
2013-01-10 19:15:52,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,407,1.8,-73.97028399999998,40.765182,1
2013-01-10 19:22:40,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,407,1.8,-73.968765,40.785847,0
2013-01-10 19:38:34,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,3,1117,2.7,-73.977333,40.758911,1
2013-01-10 19:57:12,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,3,1117,2.7,-73.999702,40.726669,0
2013-01-10 20:02:59,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,394,0.7,-73.992035,40.723778,1
2013-01-10 20:09:33,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,394,0.7,-73.990326,40.714561,0
2013-01-10 20:13:48,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,451,1.8,-73.991318,40.717091,1
2013-01-10 20:21:20,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,451,1.8,-73.98129300000002,40.73979600000001,0
2013-01-10 20:26:35,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,497,1.5,-73.972176,40.753262,1
2013-01-10 20:34:53,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,497,1.5,-73.991287,40.749004,0
2013-01-10 20:42:52,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,395,0.8,-73.981567,40.757992,1
2013-01-10 20:49:27,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,395,0.8,-73.969635,40.757397,0
2013-01-10 20:51:53,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,349,1.5,-73.968086,40.75856,1
2013-01-10 20:57:42,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,349,1.5,-73.951691,40.773544,0
2013-01-10 21:10:56,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,304,1.3,-73.92804699999998,40.75602,1
2013-01-10 21:16:01,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,304,1.3,-73.909645,40.760914,0
2013-01-10 22:02:21,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,475,3.3,-73.874641,40.774158,1
2013-01-10 22:10:16,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,475,3.3,-73.927048,40.76601,0
2013-01-10 22:29:25,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1112,9.7,-73.871002,40.773804,1
2013-01-10 22:47:58,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1112,9.7,-73.864563,40.838139,0
2013-01-10 23:19:32,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,428,0.9,-73.97273299999998,40.755932,1
2013-01-10 23:26:40,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,428,0.9,-73.989143,40.757881,0
2013-01-10 23:54:44,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,189,1.1,-73.96755999999998,40.756336,1
2013-01-10 23:57:54,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,189,1.1,-73.97823299999997,40.741772,0
2013-01-10 23:59:03,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,527,2.1,-73.978394,40.741631,1
2013-01-11 00:07:51,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,2,527,2.1,-73.982986,40.761875,0
2013-01-11 00:10:16,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1074,12.5,-73.985062,40.763512,1
2013-01-11 00:28:11,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1074,12.5,-73.897133,40.914616,0
2013-01-11 02:02:11,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1725,18.5,-73.99646800000002,40.724186,1
2013-01-11 02:30:57,BE530E79CB7E459DEF5BBDF2F319EDC1,0002555BBE359440D6CEB34B699D3932,CMT,1,N,1,1725,18.5,-73.957123,40.583706,0
