datetime,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,passenger_count,trip_time_in_secs,trip_distance,longitude,latitude,is_pickup
2013-01-03 21:13:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1140,8.8,-73.87447399999998,40.774044,1
2013-01-03 21:32:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,1140,8.8,-73.98599200000002,40.74512100000001,0
2013-01-03 21:35:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,540,1.54,-73.98784599999998,40.744923,1
2013-01-03 21:44:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,540,1.54,-73.97176400000002,40.756237,0
2013-01-03 21:50:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,360,2.24,-73.970978,40.755192,1
2013-01-03 21:56:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,360,2.24,-73.951607,40.781784,0
2013-01-03 22:17:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,600,2.83,-73.961815,40.763962,1
2013-01-03 22:27:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,600,2.83,-73.98880799999998,40.734081,0
2013-01-03 22:29:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,5,,1,1080,8.17,-73.992859,40.735748,1
2013-01-03 22:47:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,5,,1,1080,8.17,-74.074547,40.688107,0
2013-01-03 23:23:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,540,1.07,-73.99391899999998,40.721043,1
2013-01-03 23:32:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,540,1.07,-73.982796,40.719791,0
2013-01-03 23:53:00,8FA6FBF2D595A1080BCCE03FC2C213F7,0008B3E338CE8C3377E071A4D80D3694,VTS,1,,1,660,2.18,-73.992592,40.723907,1
